order_number,product_key,customer_key,order_date,shipping_date,due_date,sales_amount,quantity,price
SO55370,295,567,2013-03-30,2013-04-06,2013-04-11,5,1,5
SO55371,137,3132,2013-03-30,2013-04-06,2013-04-11,1701,1,1701
SO55371,244,3132,2013-03-30,2013-04-06,2013-04-11,35,1,35
SO55372,164,18180,2013-03-30,2013-04-06,2013-04-11,2384,1,2384
SO55372,166,18180,2013-03-30,2013-04-06,2013-04-11,9,1,9
SO55373,149,17847,2013-03-30,2013-04-06,2013-04-11,742,1,742
SO55374,121,1342,2013-03-30,2013-04-06,2013-04-11,2295,1,2295
SO55375,154,14385,2013-03-30,2013-04-06,2013-04-11,1215,1,1215
SO55375,244,14385,2013-03-30,2013-04-06,2013-04-11,35,1,35
SO55376,157,14383,2013-03-30,2013-04-06,2013-04-11,1215,1,1215
SO55376,291,14383,2013-03-30,2013-04-06,2013-04-11,5,1,5
SO55376,288,14383,2013-03-30,2013-04-06,2013-04-11,29,1,29
SO55376,246,14383,2013-03-30,2013-04-06,2013-04-11,35,1,35
SO55377,126,11886,2013-03-30,2013-04-06,2013-04-11,540,1,540
SO55377,105,11886,2013-03-30,2013-04-06,2013-04-11,9,1,9
SO55378,134,9063,2013-03-30,2013-04-06,2013-04-11,1120,1,1120
SO55378,245,9063,2013-03-30,2013-04-06,2013-04-11,35,1,35
SO55378,250,9063,2013-03-30,2013-04-06,2013-04-11,50,1,50
SO55378,166,9063,2013-03-30,2013-04-06,2013-04-11,9,1,9
SO55379,127,485,2013-03-30,2013-04-06,2013-04-11,540,1,540
SO55379,105,485,2013-03-30,2013-04-06,2013-04-11,9,1,9
SO55380,127,15223,2013-03-30,2013-04-06,2013-04-11,540,1,540
SO55380,285,15223,2013-03-30,2013-04-06,2013-04-11,21,1,21
SO55381,127,10091,2013-03-30,2013-04-06,2013-04-11,540,1,540
SO55381,105,10091,2013-03-30,2013-04-06,2013-04-11,9,1,9
SO55382,162,4627,2013-03-30,2013-04-06,2013-04-11,2384,1,2384
SO55382,105,4627,2013-03-30,2013-04-06,2013-04-11,9,1,9
SO55382,295,4627,2013-03-30,2013-04-06,2013-04-11,5,1,5
SO55382,233,4627,2013-03-30,2013-04-06,2013-04-11,24,1,24
SO55383,159,4358,2013-03-30,2013-04-06,2013-04-11,2384,1,2384
SO55383,244,4358,2013-03-30,2013-04-06,2013-04-11,35,1,35
SO55384,125,1638,2013-03-31,2013-04-07,2013-04-12,2320,1,2320
SO55384,174,1638,2013-03-31,2013-04-07,2013-04-12,22,1,22
SO55384,246,1638,2013-03-31,2013-04-07,2013-04-12,35,1,35
SO55385,295,332,2013-03-31,2013-04-07,2013-04-12,5,1,5
SO55385,105,332,2013-03-31,2013-04-07,2013-04-12,9,1,9
SO55385,275,332,2013-03-31,2013-04-07,2013-04-12,54,1,54
SO55386,282,1346,2013-03-31,2013-04-07,2013-04-12,25,1,25
SO55386,289,1346,2013-03-31,2013-04-07,2013-04-12,5,1,5
SO55386,259,1346,2013-03-31,2013-04-07,2013-04-12,2,1,2
SO55386,168,1346,2013-03-31,2013-04-07,2013-04-12,8,1,8
SO55387,286,4604,2013-03-31,2013-04-07,2013-04-12,25,1,25
SO55388,289,5680,2013-03-31,2013-04-07,2013-04-12,5,1,5
SO55388,283,5680,2013-03-31,2013-04-07,2013-04-12,30,1,30
SO55389,286,4808,2013-03-31,2013-04-07,2013-04-12,25,1,25
SO55390,284,11209,2013-03-31,2013-04-07,2013-04-12,35,1,35
SO55390,289,11209,2013-03-31,2013-04-07,2013-04-12,5,1,5
SO55390,259,11209,2013-03-31,2013-04-07,2013-04-12,2,1,2
SO55391,289,11845,2013-03-31,2013-04-07,2013-04-12,5,1,5
SO55391,284,11845,2013-03-31,2013-04-07,2013-04-12,35,1,35
SO55392,278,6064,2013-03-31,2013-04-07,2013-04-12,54,1,54
SO55392,166,6064,2013-03-31,2013-04-07,2013-04-12,9,1,9
SO55393,244,4187,2013-03-31,2013-04-07,2013-04-12,35,1,35
SO55393,233,4187,2013-03-31,2013-04-07,2013-04-12,24,1,24
SO55394,235,761,2013-03-31,2013-04-07,2013-04-12,24,1,24
SO55395,136,6743,2013-03-31,2013-04-07,2013-04-12,1701,1,1701
SO55395,278,6743,2013-03-31,2013-04-07,2013-04-12,54,1,54
SO55396,136,4701,2013-03-31,2013-04-07,2013-04-12,1701,1,1701
SO55396,245,4701,2013-03-31,2013-04-07,2013-04-12,35,1,35
SO55397,120,1315,2013-03-31,2013-04-07,2013-04-12,2295,1,2295
SO55397,174,1315,2013-03-31,2013-04-07,2013-04-12,22,1,22
SO55397,246,1315,2013-03-31,2013-04-07,2013-04-12,35,1,35
SO55398,110,6744,2013-03-31,2013-04-07,2013-04-12,540,1,540
SO55398,174,6744,2013-03-31,2013-04-07,2013-04-12,22,1,22
SO55398,250,6744,2013-03-31,2013-04-07,2013-04-12,50,1,50
SO55399,119,4653,2013-03-31,2013-04-07,2013-04-12,769,1,769
SO55399,289,4653,2013-03-31,2013-04-07,2013-04-12,5,1,5
SO55399,283,4653,2013-03-31,2013-04-07,2013-04-12,30,1,30
SO55400,290,256,2013-03-31,2013-04-07,2013-04-12,4,1,4
SO55400,246,256,2013-03-31,2013-04-07,2013-04-12,35,1,35
SO55401,251,632,2013-03-31,2013-04-07,2013-04-12,50,1,50
SO55402,290,15793,2013-03-31,2013-04-07,2013-04-12,4,1,4
SO55402,285,15793,2013-03-31,2013-04-07,2013-04-12,21,1,21
SO55402,281,15793,2013-03-31,2013-04-07,2013-04-12,159,1,159
SO55403,282,15055,2013-03-31,2013-04-07,2013-04-12,25,1,25
SO55404,287,13934,2013-03-31,2013-04-07,2013-04-12,33,1,33
SO55405,287,3354,2013-03-31,2013-04-07,2013-04-12,33,1,33
SO55405,290,3354,2013-03-31,2013-04-07,2013-04-12,4,1,4
SO55405,259,3354,2013-03-31,2013-04-07,2013-04-12,2,1,2
SO55406,287,13396,2013-03-31,2013-04-07,2013-04-12,33,1,33
SO55406,290,13396,2013-03-31,2013-04-07,2013-04-12,4,1,4
SO55407,282,15103,2013-03-31,2013-04-07,2013-04-12,25,1,25
SO55407,259,15103,2013-03-31,2013-04-07,2013-04-12,2,1,2
SO55407,260,15103,2013-03-31,2013-04-07,2013-04-12,120,1,120
SO55408,283,12679,2013-03-31,2013-04-07,2013-04-12,30,1,30
SO55409,283,12863,2013-03-31,2013-04-07,2013-04-12,30,1,30
SO55409,289,12863,2013-03-31,2013-04-07,2013-04-12,5,1,5
SO55409,245,12863,2013-03-31,2013-04-07,2013-04-12,35,1,35
SO55410,283,11036,2013-03-31,2013-04-07,2013-04-12,30,1,30
SO55410,289,11036,2013-03-31,2013-04-07,2013-04-12,5,1,5
SO55410,246,11036,2013-03-31,2013-04-07,2013-04-12,35,1,35
SO55411,104,11035,2013-03-31,2013-04-07,2013-04-12,10,1,10
SO55411,295,11035,2013-03-31,2013-04-07,2013-04-12,5,1,5
SO55412,104,10776,2013-03-31,2013-04-07,2013-04-12,10,1,10
SO55412,295,10776,2013-03-31,2013-04-07,2013-04-12,5,1,5
SO55412,247,10776,2013-03-31,2013-04-07,2013-04-12,55,1,55
SO55413,104,5332,2013-03-31,2013-04-07,2013-04-12,10,1,10
SO55413,295,5332,2013-03-31,2013-04-07,2013-04-12,5,1,5
SO55413,246,5332,2013-03-31,2013-04-07,2013-04-12,35,1,35
SO55414,295,5993,2013-03-31,2013-04-07,2013-04-12,5,1,5
SO55415,289,5215,2013-03-31,2013-04-07,2013-04-12,5,1,5
SO55415,259,5215,2013-03-31,2013-04-07,2013-04-12,2,1,2
SO55415,168,5215,2013-03-31,2013-04-07,2013-04-12,8,1,8
SO55416,289,3470,2013-03-31,2013-04-07,2013-04-12,5,1,5
SO55416,245,3470,2013-03-31,2013-04-07,2013-04-12,35,1,35
SO55416,234,3470,2013-03-31,2013-04-07,2013-04-12,24,1,24
SO55417,174,2374,2013-03-31,2013-04-07,2013-04-12,22,1,22
SO55417,104,2374,2013-03-31,2013-04-07,2013-04-12,10,1,10
SO55417,295,2374,2013-03-31,2013-04-07,2013-04-12,5,1,5
SO55417,244,2374,2013-03-31,2013-04-07,2013-04-12,35,1,35
SO55418,289,6111,2013-03-31,2013-04-07,2013-04-12,5,1,5
SO55418,259,6111,2013-03-31,2013-04-07,2013-04-12,2,1,2
SO55419,283,8346,2013-03-31,2013-04-07,2013-04-12,30,1,30
SO55419,289,8346,2013-03-31,2013-04-07,2013-04-12,5,1,5
SO55419,244,8346,2013-03-31,2013-04-07,2013-04-12,35,1,35
SO55420,284,3975,2013-03-31,2013-04-07,2013-04-12,35,1,35
SO55420,289,3975,2013-03-31,2013-04-07,2013-04-12,5,1,5
SO55421,286,8370,2013-03-31,2013-04-07,2013-04-12,25,1,25
SO55421,290,8370,2013-03-31,2013-04-07,2013-04-12,4,1,4
SO55421,244,8370,2013-03-31,2013-04-07,2013-04-12,35,1,35
SO55422,283,9872,2013-03-31,2013-04-07,2013-04-12,30,1,30
SO55422,289,9872,2013-03-31,2013-04-07,2013-04-12,5,1,5
SO55422,166,9872,2013-03-31,2013-04-07,2013-04-12,9,1,9
SO55422,246,9872,2013-03-31,2013-04-07,2013-04-12,35,1,35
SO55423,290,12229,2013-03-31,2013-04-07,2013-04-12,4,1,4
SO55423,248,12229,2013-03-31,2013-04-07,2013-04-12,50,1,50
SO55423,166,12229,2013-03-31,2013-04-07,2013-04-12,9,1,9
SO55424,290,16153,2013-03-31,2013-04-07,2013-04-12,4,1,4
SO55424,245,16153,2013-03-31,2013-04-07,2013-04-12,35,1,35
SO55425,295,13155,2013-03-31,2013-04-07,2013-04-12,5,1,5
SO55425,235,13155,2013-03-31,2013-04-07,2013-04-12,24,1,24
SO55426,290,16958,2013-03-31,2013-04-07,2013-04-12,4,1,4
SO55426,259,16958,2013-03-31,2013-04-07,2013-04-12,2,1,2
SO55427,288,12774,2013-03-31,2013-04-07,2013-04-12,29,1,29
SO55427,291,12774,2013-03-31,2013-04-07,2013-04-12,5,1,5
SO55427,247,12774,2013-03-31,2013-04-07,2013-04-12,55,1,55
SO55428,284,521,2013-03-31,2013-04-07,2013-04-12,35,1,35
SO55428,289,521,2013-03-31,2013-04-07,2013-04-12,5,1,5
SO55428,246,521,2013-03-31,2013-04-07,2013-04-12,35,1,35
SO55429,284,699,2013-03-31,2013-04-07,2013-04-12,35,1,35
SO55430,284,227,2013-03-31,2013-04-07,2013-04-12,35,1,35
SO55431,289,3329,2013-03-31,2013-04-07,2013-04-12,5,1,5
SO55431,284,3329,2013-03-31,2013-04-07,2013-04-12,35,1,35
SO55431,259,3329,2013-03-31,2013-04-07,2013-04-12,2,1,2
SO55432,284,772,2013-03-31,2013-04-07,2013-04-12,35,1,35
SO55433,278,406,2013-03-31,2013-04-07,2013-04-12,54,1,54
SO55434,295,349,2013-03-31,2013-04-07,2013-04-12,5,1,5
SO55434,105,349,2013-03-31,2013-04-07,2013-04-12,9,1,9
SO55434,275,349,2013-03-31,2013-04-07,2013-04-12,54,1,54
SO55435,295,1662,2013-03-31,2013-04-07,2013-04-12,5,1,5
SO55435,104,1662,2013-03-31,2013-04-07,2013-04-12,10,1,10
SO55435,244,1662,2013-03-31,2013-04-07,2013-04-12,35,1,35
SO55436,248,1263,2013-03-31,2013-04-07,2013-04-12,50,1,50
SO55436,166,1263,2013-03-31,2013-04-07,2013-04-12,9,1,9
SO55437,143,9341,2013-03-31,2013-04-07,2013-04-12,2443,1,2443
SO55438,138,5977,2013-03-31,2013-04-07,2013-04-12,1701,1,1701
SO55438,244,5977,2013-03-31,2013-04-07,2013-04-12,35,1,35
SO55438,251,5977,2013-03-31,2013-04-07,2013-04-12,50,1,50
SO55439,116,3018,2013-03-31,2013-04-07,2013-04-12,769,1,769
SO55439,272,3018,2013-03-31,2013-04-07,2013-04-12,70,1,70
SO55439,166,3018,2013-03-31,2013-04-07,2013-04-12,9,1,9
SO55440,125,1081,2013-03-31,2013-04-07,2013-04-12,2320,1,2320
SO55440,284,1081,2013-03-31,2013-04-07,2013-04-12,35,1,35
SO55441,120,629,2013-03-31,2013-04-07,2013-04-12,2295,1,2295
SO55441,259,629,2013-03-31,2013-04-07,2013-04-12,2,1,2
SO55442,125,1365,2013-03-31,2013-04-07,2013-04-12,2320,1,2320
SO55443,147,3847,2013-03-31,2013-04-07,2013-04-12,742,1,742
SO55443,246,3847,2013-03-31,2013-04-07,2013-04-12,35,1,35
SO55444,129,16339,2013-03-31,2013-04-07,2013-04-12,540,1,540
SO55444,105,16339,2013-03-31,2013-04-07,2013-04-12,9,1,9
SO55444,168,16339,2013-03-31,2013-04-07,2013-04-12,8,1,8
SO55445,139,8094,2013-03-31,2013-04-07,2013-04-12,2443,1,2443
SO55445,105,8094,2013-03-31,2013-04-07,2013-04-12,9,1,9
SO55445,295,8094,2013-03-31,2013-04-07,2013-04-12,5,1,5
SO55446,121,1350,2013-03-31,2013-04-07,2013-04-12,2295,1,2295
SO55446,246,1350,2013-03-31,2013-04-07,2013-04-12,35,1,35
SO55447,124,1356,2013-03-31,2013-04-07,2013-04-12,2320,1,2320
SO55447,174,1356,2013-03-31,2013-04-07,2013-04-12,22,1,22
SO55447,280,1356,2013-03-31,2013-04-07,2013-04-12,9,1,9
SO55448,120,1669,2013-03-31,2013-04-07,2013-04-12,2295,1,2295
SO55448,246,1669,2013-03-31,2013-04-07,2013-04-12,35,1,35
SO55449,123,1004,2013-03-31,2013-04-07,2013-04-12,2320,1,2320
SO55449,247,1004,2013-03-31,2013-04-07,2013-04-12,55,1,55
SO55449,233,1004,2013-03-31,2013-04-07,2013-04-12,24,1,24
SO55450,126,11073,2013-03-31,2013-04-07,2013-04-12,540,1,540
SO55450,105,11073,2013-03-31,2013-04-07,2013-04-12,9,1,9
SO55450,295,11073,2013-03-31,2013-04-07,2013-04-12,5,1,5
SO55450,293,11073,2013-03-31,2013-04-07,2013-04-12,64,1,64
SO55451,134,13906,2013-04-01,2013-04-08,2013-04-13,1120,1,1120
SO55451,286,13906,2013-04-01,2013-04-08,2013-04-13,25,1,25
SO55451,250,13906,2013-04-01,2013-04-08,2013-04-13,50,1,50
SO55452,133,5522,2013-04-01,2013-04-08,2013-04-13,1120,1,1120
SO55453,120,1386,2013-04-01,2013-04-08,2013-04-13,2295,1,2295
SO55453,104,1386,2013-04-01,2013-04-08,2013-04-13,10,1,10
SO55454,123,1214,2013-04-01,2013-04-08,2013-04-13,2320,1,2320
SO55454,295,1214,2013-04-01,2013-04-08,2013-04-13,5,1,5
SO55454,104,1214,2013-04-01,2013-04-08,2013-04-13,10,1,10
SO55454,245,1214,2013-04-01,2013-04-08,2013-04-13,35,1,35
SO55455,105,1366,2013-04-01,2013-04-08,2013-04-13,9,1,9
SO55455,295,1366,2013-04-01,2013-04-08,2013-04-13,5,1,5
SO55456,282,2629,2013-04-01,2013-04-08,2013-04-13,25,1,25
SO55456,289,2629,2013-04-01,2013-04-08,2013-04-13,5,1,5
SO55456,259,2629,2013-04-01,2013-04-08,2013-04-13,2,1,2
SO55457,289,7286,2013-04-01,2013-04-08,2013-04-13,5,1,5
SO55457,283,7286,2013-04-01,2013-04-08,2013-04-13,30,1,30
SO55457,245,7286,2013-04-01,2013-04-08,2013-04-13,35,1,35
SO55458,295,13472,2013-04-01,2013-04-08,2013-04-13,5,1,5
SO55459,273,16351,2013-04-01,2013-04-08,2013-04-13,70,1,70
SO55460,290,8630,2013-04-01,2013-04-08,2013-04-13,4,1,4
SO55460,285,8630,2013-04-01,2013-04-08,2013-04-13,21,1,21
SO55460,246,8630,2013-04-01,2013-04-08,2013-04-13,35,1,35
SO55461,166,6319,2013-04-01,2013-04-08,2013-04-13,9,1,9
SO55462,291,506,2013-04-01,2013-04-08,2013-04-13,5,1,5
SO55462,244,506,2013-04-01,2013-04-08,2013-04-13,35,1,35
SO55462,248,506,2013-04-01,2013-04-08,2013-04-13,50,1,50
SO55462,235,506,2013-04-01,2013-04-08,2013-04-13,24,1,24
SO55463,290,212,2013-04-01,2013-04-08,2013-04-13,4,1,4
SO55463,276,212,2013-04-01,2013-04-08,2013-04-13,54,1,54
SO55463,166,212,2013-04-01,2013-04-08,2013-04-13,9,1,9
SO55464,290,18053,2013-04-01,2013-04-08,2013-04-13,4,1,4
SO55464,245,18053,2013-04-01,2013-04-08,2013-04-13,35,1,35
SO55465,290,18233,2013-04-01,2013-04-08,2013-04-13,4,1,4
SO55465,286,18233,2013-04-01,2013-04-08,2013-04-13,25,1,25
SO55465,234,18233,2013-04-01,2013-04-08,2013-04-13,24,1,24
SO55465,260,18233,2013-04-01,2013-04-08,2013-04-13,120,1,120
SO55466,291,17091,2013-04-01,2013-04-08,2013-04-13,5,1,5
SO55466,245,17091,2013-04-01,2013-04-08,2013-04-13,35,1,35
SO55467,291,17003,2013-04-01,2013-04-08,2013-04-13,5,1,5
SO55467,244,17003,2013-04-01,2013-04-08,2013-04-13,35,1,35
SO55468,282,14207,2013-04-01,2013-04-08,2013-04-13,25,1,25
SO55469,288,15260,2013-04-01,2013-04-08,2013-04-13,29,1,29
SO55469,291,15260,2013-04-01,2013-04-08,2013-04-13,5,1,5
SO55469,245,15260,2013-04-01,2013-04-08,2013-04-13,35,1,35
SO55470,283,12199,2013-04-01,2013-04-08,2013-04-13,30,1,30
SO55470,289,12199,2013-04-01,2013-04-08,2013-04-13,5,1,5
SO55471,104,10803,2013-04-01,2013-04-08,2013-04-13,10,1,10
SO55471,295,10803,2013-04-01,2013-04-08,2013-04-13,5,1,5
SO55471,277,10803,2013-04-01,2013-04-08,2013-04-13,54,1,54
SO55471,166,10803,2013-04-01,2013-04-08,2013-04-13,9,1,9
SO55472,104,9706,2013-04-01,2013-04-08,2013-04-13,10,1,10
SO55472,244,9706,2013-04-01,2013-04-08,2013-04-13,35,1,35
SO55472,234,9706,2013-04-01,2013-04-08,2013-04-13,24,1,24
SO55473,274,7810,2013-04-01,2013-04-08,2013-04-13,70,1,70
SO55473,251,7810,2013-04-01,2013-04-08,2013-04-13,50,1,50
SO55474,274,3503,2013-04-01,2013-04-08,2013-04-13,70,1,70
SO55475,289,3655,2013-04-01,2013-04-08,2013-04-13,5,1,5
SO55475,259,3655,2013-04-01,2013-04-08,2013-04-13,2,1,2
SO55476,289,11060,2013-04-01,2013-04-08,2013-04-13,5,1,5
SO55476,259,11060,2013-04-01,2013-04-08,2013-04-13,2,1,2
SO55477,174,3850,2013-04-01,2013-04-08,2013-04-13,22,1,22
SO55477,246,3850,2013-04-01,2013-04-08,2013-04-13,35,1,35
SO55478,286,4619,2013-04-01,2013-04-08,2013-04-13,25,1,25
SO55479,286,6971,2013-04-01,2013-04-08,2013-04-13,25,1,25
SO55479,259,6971,2013-04-01,2013-04-08,2013-04-13,2,1,2
SO55480,282,7043,2013-04-01,2013-04-08,2013-04-13,25,1,25
SO55480,289,7043,2013-04-01,2013-04-08,2013-04-13,5,1,5
SO55481,282,7025,2013-04-01,2013-04-08,2013-04-13,25,1,25
SO55481,289,7025,2013-04-01,2013-04-08,2013-04-13,5,1,5
SO55481,260,7025,2013-04-01,2013-04-08,2013-04-13,120,1,120
SO55482,289,6747,2013-04-01,2013-04-08,2013-04-13,5,1,5
SO55482,282,6747,2013-04-01,2013-04-08,2013-04-13,25,1,25
SO55483,282,6789,2013-04-01,2013-04-08,2013-04-13,25,1,25
SO55483,289,6789,2013-04-01,2013-04-08,2013-04-13,5,1,5
SO55483,244,6789,2013-04-01,2013-04-08,2013-04-13,35,1,35
SO55484,282,6841,2013-04-01,2013-04-08,2013-04-13,25,1,25
SO55484,289,6841,2013-04-01,2013-04-08,2013-04-13,5,1,5
SO55484,281,6841,2013-04-01,2013-04-08,2013-04-13,159,1,159
SO55485,288,12757,2013-04-01,2013-04-08,2013-04-13,29,1,29
SO55485,259,12757,2013-04-01,2013-04-08,2013-04-13,2,1,2
SO55485,260,12757,2013-04-01,2013-04-08,2013-04-13,120,1,120
SO55486,288,16931,2013-04-01,2013-04-08,2013-04-13,29,1,29
SO55486,291,16931,2013-04-01,2013-04-08,2013-04-13,5,1,5
SO55486,259,16931,2013-04-01,2013-04-08,2013-04-13,2,1,2
SO55487,284,1066,2013-04-01,2013-04-08,2013-04-13,35,1,35
SO55487,289,1066,2013-04-01,2013-04-08,2013-04-13,5,1,5
SO55487,259,1066,2013-04-01,2013-04-08,2013-04-13,2,1,2
SO55488,284,726,2013-04-01,2013-04-08,2013-04-13,35,1,35
SO55488,289,726,2013-04-01,2013-04-08,2013-04-13,5,1,5
SO55488,174,726,2013-04-01,2013-04-08,2013-04-13,22,1,22
SO55488,168,726,2013-04-01,2013-04-08,2013-04-13,8,1,8
SO55489,284,4158,2013-04-01,2013-04-08,2013-04-13,35,1,35
SO55489,289,4158,2013-04-01,2013-04-08,2013-04-13,5,1,5
SO55489,246,4158,2013-04-01,2013-04-08,2013-04-13,35,1,35
SO55490,117,3105,2013-04-01,2013-04-08,2013-04-13,769,1,769
SO55490,274,3105,2013-04-01,2013-04-08,2013-04-13,70,1,70
SO55490,250,3105,2013-04-01,2013-04-08,2013-04-13,50,1,50
SO55491,124,2221,2013-04-01,2013-04-08,2013-04-13,2320,1,2320
SO55491,174,2221,2013-04-01,2013-04-08,2013-04-13,22,1,22
SO55491,281,2221,2013-04-01,2013-04-08,2013-04-13,159,1,159
SO55492,156,15934,2013-04-01,2013-04-08,2013-04-13,1215,1,1215
SO55492,166,15934,2013-04-01,2013-04-08,2013-04-13,9,1,9
SO55493,155,388,2013-04-01,2013-04-08,2013-04-13,1215,1,1215
SO55493,105,388,2013-04-01,2013-04-08,2013-04-13,9,1,9
SO55493,295,388,2013-04-01,2013-04-08,2013-04-13,5,1,5
SO55494,127,9824,2013-04-01,2013-04-08,2013-04-13,540,1,540
SO55494,245,9824,2013-04-01,2013-04-08,2013-04-13,35,1,35
SO55494,292,9824,2013-04-01,2013-04-08,2013-04-13,64,1,64
SO55495,128,9985,2013-04-01,2013-04-08,2013-04-13,540,1,540
SO55495,244,9985,2013-04-01,2013-04-08,2013-04-13,35,1,35
SO55496,129,9989,2013-04-01,2013-04-08,2013-04-13,540,1,540
SO55497,162,18103,2013-04-01,2013-04-08,2013-04-13,2384,1,2384
SO55498,161,18104,2013-04-01,2013-04-08,2013-04-13,2384,1,2384
SO55498,246,18104,2013-04-01,2013-04-08,2013-04-13,35,1,35
SO55499,121,1677,2013-04-01,2013-04-08,2013-04-13,2295,1,2295
SO55499,247,1677,2013-04-01,2013-04-08,2013-04-13,55,1,55
SO55500,126,11897,2013-04-01,2013-04-08,2013-04-13,540,1,540
SO55500,285,11897,2013-04-01,2013-04-08,2013-04-13,21,1,21
SO55500,290,11897,2013-04-01,2013-04-08,2013-04-13,4,1,4
SO55500,244,11897,2013-04-01,2013-04-08,2013-04-13,35,1,35
SO55501,129,11067,2013-04-01,2013-04-08,2013-04-13,540,1,540
SO55502,133,9000,2013-04-01,2013-04-08,2013-04-13,1120,1,1120
SO55502,286,9000,2013-04-01,2013-04-08,2013-04-13,25,1,25
SO55502,259,9000,2013-04-01,2013-04-08,2013-04-13,2,1,2
SO55503,165,14721,2013-04-01,2013-04-08,2013-04-13,2384,1,2384
SO55503,295,14721,2013-04-01,2013-04-08,2013-04-13,5,1,5
SO55503,105,14721,2013-04-01,2013-04-08,2013-04-13,9,1,9
SO55503,245,14721,2013-04-01,2013-04-08,2013-04-13,35,1,35
SO55504,158,1648,2013-04-01,2013-04-08,2013-04-13,2384,1,2384
SO55504,245,1648,2013-04-01,2013-04-08,2013-04-13,35,1,35
SO55504,249,1648,2013-04-01,2013-04-08,2013-04-13,50,1,50
SO55504,166,1648,2013-04-01,2013-04-08,2013-04-13,9,1,9
SO55505,124,1303,2013-04-02,2013-04-09,2013-04-14,2320,1,2320
SO55505,247,1303,2013-04-02,2013-04-09,2013-04-14,55,1,55
SO55506,117,2794,2013-04-02,2013-04-09,2013-04-14,769,1,769
SO55506,272,2794,2013-04-02,2013-04-09,2013-04-14,70,1,70
SO55507,290,6730,2013-04-02,2013-04-09,2013-04-14,4,1,4
SO55507,285,6730,2013-04-02,2013-04-09,2013-04-14,21,1,21
SO55507,246,6730,2013-04-02,2013-04-09,2013-04-14,35,1,35
SO55507,251,6730,2013-04-02,2013-04-09,2013-04-14,50,1,50
SO55508,289,14225,2013-04-02,2013-04-09,2013-04-14,5,1,5
SO55508,259,14225,2013-04-02,2013-04-09,2013-04-14,2,1,2
SO55509,290,761,2013-04-02,2013-04-09,2013-04-14,4,1,4
SO55509,247,761,2013-04-02,2013-04-09,2013-04-14,55,1,55
SO55509,292,761,2013-04-02,2013-04-09,2013-04-14,64,1,64
SO55510,104,18305,2013-04-02,2013-04-09,2013-04-14,10,1,10
SO55510,166,18305,2013-04-02,2013-04-09,2013-04-14,9,1,9
SO55510,295,18305,2013-04-02,2013-04-09,2013-04-14,5,1,5
SO55511,168,5931,2013-04-02,2013-04-09,2013-04-14,8,1,8
SO55512,235,1346,2013-04-02,2013-04-09,2013-04-14,24,1,24
SO55513,119,2808,2013-04-02,2013-04-09,2013-04-14,769,1,769
SO55513,281,2808,2013-04-02,2013-04-09,2013-04-14,159,1,159
SO55514,290,16225,2013-04-02,2013-04-09,2013-04-14,4,1,4
SO55514,259,16225,2013-04-02,2013-04-09,2013-04-14,2,1,2
SO55515,290,18076,2013-04-02,2013-04-09,2013-04-14,4,1,4
SO55515,293,18076,2013-04-02,2013-04-09,2013-04-14,64,1,64
SO55516,290,17797,2013-04-02,2013-04-09,2013-04-14,4,1,4
SO55516,286,17797,2013-04-02,2013-04-09,2013-04-14,25,1,25
SO55516,244,17797,2013-04-02,2013-04-09,2013-04-14,35,1,35
SO55517,291,17267,2013-04-02,2013-04-09,2013-04-14,5,1,5
SO55518,282,15350,2013-04-02,2013-04-09,2013-04-14,25,1,25
SO55518,259,15350,2013-04-02,2013-04-09,2013-04-14,2,1,2
SO55519,282,254,2013-04-02,2013-04-09,2013-04-14,25,1,25
SO55520,287,13738,2013-04-02,2013-04-09,2013-04-14,33,1,33
SO55520,290,13738,2013-04-02,2013-04-09,2013-04-14,4,1,4
SO55520,259,13738,2013-04-02,2013-04-09,2013-04-14,2,1,2
SO55520,168,13738,2013-04-02,2013-04-09,2013-04-14,8,1,8
SO55521,283,1940,2013-04-02,2013-04-09,2013-04-14,30,1,30
SO55521,259,1940,2013-04-02,2013-04-09,2013-04-14,2,1,2
SO55522,104,10751,2013-04-02,2013-04-09,2013-04-14,10,1,10
SO55522,295,10751,2013-04-02,2013-04-09,2013-04-14,5,1,5
SO55522,277,10751,2013-04-02,2013-04-09,2013-04-14,54,1,54
SO55523,272,7542,2013-04-02,2013-04-09,2013-04-14,70,1,70
SO55524,295,7313,2013-04-02,2013-04-09,2013-04-14,5,1,5
SO55524,259,7313,2013-04-02,2013-04-09,2013-04-14,2,1,2
SO55524,168,7313,2013-04-02,2013-04-09,2013-04-14,8,1,8
SO55525,295,6527,2013-04-02,2013-04-09,2013-04-14,5,1,5
SO55526,273,16438,2013-04-02,2013-04-09,2013-04-14,70,1,70
SO55526,166,16438,2013-04-02,2013-04-09,2013-04-14,9,1,9
SO55527,295,5964,2013-04-02,2013-04-09,2013-04-14,5,1,5
SO55527,245,5964,2013-04-02,2013-04-09,2013-04-14,35,1,35
SO55528,295,7105,2013-04-02,2013-04-09,2013-04-14,5,1,5
SO55528,166,7105,2013-04-02,2013-04-09,2013-04-14,9,1,9
SO55529,174,3455,2013-04-02,2013-04-09,2013-04-14,22,1,22
SO55529,104,3455,2013-04-02,2013-04-09,2013-04-14,10,1,10
SO55530,289,15702,2013-04-02,2013-04-09,2013-04-14,5,1,5
SO55530,245,15702,2013-04-02,2013-04-09,2013-04-14,35,1,35
