sls_ord_num,sls_prd_key,sls_cust_id,sls_order_dt,sls_ship_dt,sls_due_dt,sls_sales,sls_quantity,sls_price
SO46220,BK-R93R-52,24344,20111113,20111120,20111125,3578,1,3578
SO46221,BK-R93R-56,23866,20111113,20111120,20111125,3578,1,3578
SO46222,BK-R50B-62,14891,20111113,20111120,20111125,699,1,699
SO46223,BK-R50R-44,14892,20111113,20111120,20111125,699,1,699
SO46224,BK-R50R-48,14902,20111113,20111120,20111125,699,1,699
SO46225,BK-R93R-52,20261,20111113,20111120,20111125,3578,1,3578
SO46226,BK-R93R-52,13263,20111113,20111120,20111125,3578,1,3578
SO46227,BK-M82B-48,11990,20111113,20111120,20111125,3375,1,3375
SO46228,BK-M82B-42,11993,20111113,20111120,20111125,3375,1,3375
SO46229,BK-M82S-38,11395,20111114,20111121,20111126,3400,1,3400
SO46230,BK-M82S-38,11493,20111114,20111121,20111126,3400,1,3400
SO46231,BK-R93R-62,12016,20111114,20111121,20111126,3578,1,3578
SO46232,BK-R93R-44,12058,20111114,20111121,20111126,3578,1,3578
SO46233,BK-R93R-56,23867,20111114,20111121,20111126,3578,1,3578
SO46234,BK-R93R-48,12110,20111114,20111121,20111126,3578,1,3578
SO46235,BK-R93R-48,12151,20111114,20111121,20111126,3578,1,3578
SO46236,BK-M82B-44,12001,20111114,20111121,20111126,3375,1,3375
SO46237,BK-R93R-48,12843,20111114,20111121,20111126,3578,1,3578
SO46238,BK-R93R-44,14838,20111115,20111122,20111127,3578,1,3578
SO46239,BK-R93R-48,14927,20111115,20111122,20111127,3578,1,3578
SO46240,BK-R93R-56,23868,20111115,20111122,20111127,3578,1,3578
SO46241,BK-M82S-42,20034,20111115,20111122,20111127,3400,1,3400
SO46242,BK-R93R-56,20423,20111115,20111122,20111127,3578,1,3578
SO46243,BK-R93R-44,20613,20111115,20111122,20111127,3578,1,3578
SO46244,BK-R93R-62,13504,20111115,20111122,20111127,3578,1,3578
SO46245,BK-R93R-56,14967,20111115,20111122,20111127,3578,1,3578
SO46246,BK-R93R-56,12143,20111116,20111123,20111128,3578,1,3578
SO46247,BK-R50B-60,14882,20111116,20111123,20111128,699,1,699
SO46248,BK-R50R-62,14896,20111116,20111123,20111128,699,1,699
SO46249,BK-M82S-48,12000,20111116,20111123,20111128,3400,1,3400
SO46250,BK-R93R-52,14940,20111116,20111123,20111128,3578,1,3578
SO46251,BK-M82B-44,11998,20111116,20111123,20111128,3375,1,3375
SO46252,BK-R93R-52,14939,20111117,20111124,20111129,3578,1,3578
SO46253,BK-R93R-44,12082,20111117,20111124,20111129,3578,1,3578
SO46254,BK-R93R-62,12096,20111117,20111124,20111129,3578,1,3578
SO46255,BK-R93R-48,20451,20111117,20111124,20111129,3578,1,3578
SO46256,BK-R93R-56,15652,20111117,20111124,20111129,3578,1,3578
SO46257,BK-M82S-44,11992,20111117,20111124,20111129,3400,1,3400
SO46258,BK-R93R-52,12160,20111118,20111125,20111130,3578,1,3578
SO46259,BK-R93R-52,12025,20111118,20111125,20111130,3578,1,3578
SO46260,BK-R93R-62,12108,20111118,20111125,20111130,3578,1,3578
SO46261,BK-M82B-38,26075,20111118,20111125,20111130,3375,1,3375
SO46262,BK-R93R-52,20445,20111118,20111125,20111130,3578,1,3578
SO46263,BK-R93R-62,12834,20111118,20111125,20111130,3578,1,3578
SO46264,BK-M82B-44,28491,20111119,20111126,20111201,3375,1,3375
SO46265,BK-R93R-48,11934,20111119,20111126,20111201,3578,1,3578
SO46266,BK-R93R-56,20425,20111119,20111126,20111201,3578,1,3578
SO46267,BK-R93R-56,20448,20111119,20111126,20111201,3578,1,3578
SO46268,BK-R93R-44,20615,20111119,20111126,20111201,3578,1,3578
SO46269,BK-R93R-48,15638,20111119,20111126,20111201,3578,1,3578
SO46270,BK-R93R-48,24309,20111120,20111127,20111202,3578,1,3578
SO46271,BK-R93R-52,12172,20111120,20111127,20111202,3578,1,3578
SO46272,BK-R93R-44,12116,20111120,20111127,20111202,3578,1,3578
SO46273,BK-M82B-48,26060,20111120,20111127,20111202,3375,1,3375
SO46274,BK-M82B-44,26070,20111120,20111127,20111202,3375,1,3375
SO46275,BK-R93R-52,20450,20111120,20111127,20111202,3578,1,3578
SO46276,BK-R93R-44,20612,20111120,20111127,20111202,3578,1,3578
SO46277,BK-R50R-60,19482,20111121,20111128,20111203,699,1,699
SO46278,BK-R50R-44,19496,20111121,20111128,20111203,699,1,699
SO46279,BK-R93R-48,12155,20111121,20111128,20111203,3578,1,3578
SO46280,BK-R93R-44,12121,20111121,20111128,20111203,3578,1,3578
SO46281,BK-M82S-48,26057,20111121,20111128,20111203,3400,1,3400
SO46282,BK-M82S-42,26058,20111121,20111128,20111203,3400,1,3400
SO46283,BK-M82B-48,26093,20111121,20111128,20111203,3375,1,3375
SO46284,BK-R50R-48,14888,20111121,20111128,20111203,699,1,699
SO46285,BK-M82S-44,12005,20111121,20111128,20111203,3400,1,3400
SO46286,BK-R50B-44,18175,20111122,20111129,20111204,699,1,699
SO46287,BK-R93R-48,12026,20111122,20111129,20111204,3578,1,3578
SO46288,BK-R93R-44,12059,20111122,20111129,20111204,3578,1,3578
SO46289,BK-R93R-52,12075,20111122,20111129,20111204,3578,1,3578
SO46290,BK-M82B-48,26066,20111122,20111129,20111204,3375,1,3375
SO46291,BK-R93R-52,20258,20111122,20111129,20111204,3578,1,3578
SO46292,BK-R93R-52,20418,20111122,20111129,20111204,3578,1,3578
SO46293,BK-R93R-44,14951,20111122,20111129,20111204,3578,1,3578
SO46294,BK-M82S-42,11986,20111122,20111129,20111204,3400,1,3400
SO46295,BK-R50R-52,20567,20111123,20111130,20111205,699,1,699
SO46296,BK-R93R-56,12170,20111123,20111130,20111205,3578,1,3578
SO46297,BK-R93R-52,12033,20111123,20111130,20111205,3578,1,3578
SO46298,BK-R93R-56,12071,20111123,20111130,20111205,3578,1,3578
SO46299,BK-R93R-56,20264,20111123,20111130,20111205,3578,1,3578
SO46300,BK-R93R-56,20452,20111123,20111130,20111205,3578,1,3578
SO46301,BK-R93R-52,12817,20111124,20111201,20111206,3578,1,3578
SO46302,BK-R93R-62,12083,20111124,20111201,20111206,3578,1,3578
SO46303,BK-R50B-48,25922,20111124,20111201,20111206,699,1,699
SO46304,BK-M82B-44,12002,20111124,20111201,20111206,3375,1,3375
SO46305,BK-R93R-44,14952,20111124,20111201,20111206,3578,1,3578
SO46306,BK-R93R-44,12164,20111125,20111202,20111207,3578,1,3578
SO46307,BK-R93R-56,20427,20111125,20111202,20111207,3578,1,3578
SO46308,BK-R93R-62,20609,20111125,20111202,20111207,3578,1,3578
SO46309,BK-M82B-44,11994,20111125,20111202,20111207,3375,1,3375
SO46310,BK-R50B-62,25938,20111125,20111202,20111207,699,1,699
SO46311,BK-R93R-56,12841,20111126,20111203,20111208,3578,1,3578
SO46312,BK-R93R-56,12153,20111127,20111204,20111209,3578,1,3578
SO46313,BK-R93R-52,12078,20111127,20111204,20111209,3578,1,3578
SO46314,BK-R93R-48,12112,20111127,20111204,20111209,3578,1,3578
SO46315,BK-R93R-44,12142,20111127,20111204,20111209,3578,1,3578
SO46316,BK-M82B-48,26083,20111127,20111204,20111209,3375,1,3375
SO46317,BK-R50B-60,14884,20111127,20111204,20111209,699,1,699
SO46318,BK-R93R-48,20444,20111127,20111204,20111209,3578,1,3578
SO46319,BK-R93R-44,12103,20111128,20111205,20111210,3578,1,3578
SO46320,BK-M82B-48,26084,20111128,20111205,20111210,3375,1,3375
SO46321,BK-R50R-52,14894,20111128,20111205,20111210,699,1,699
SO46390,BK-R93R-52,12440,20111129,20111206,20111211,3578,1,3578
SO46391,BK-R93R-48,20995,20111129,20111206,20111211,3578,1,3578
SO46392,BK-R93R-52,13537,20111129,20111206,20111211,3578,1,3578
SO46393,BK-R93R-56,15695,20111129,20111206,20111211,3578,1,3578
SO46394,BK-R93R-56,15055,20111130,20111207,20111212,3578,1,3578
SO46395,BK-M82S-44,11496,20111130,20111207,20111212,3400,1,3400
SO46396,BK-R93R-44,12442,20111130,20111207,20111212,3578,1,3578
SO46397,BK-R50R-48,27014,20111130,20111207,20111212,699,1,699
SO46398,BK-R93R-44,20992,20111130,20111207,20111212,3578,1,3578
SO46399,BK-R93R-56,20820,20111130,20111207,20111212,3578,1,3578
SO46400,BK-R93R-56,20987,20111130,20111207,20111212,3578,1,3578
SO46401,BK-R93R-62,20993,20111130,20111207,20111212,3578,1,3578
SO46402,BK-R93R-52,20616,20111130,20111207,20111212,3578,1,3578
SO46403,BK-R93R-56,14990,20111130,20111207,20111212,3578,1,3578
SO46404,BK-R93R-48,15692,20111130,20111207,20111212,3578,1,3578
SO46405,BK-R93R-62,20994,20111130,20111207,20111212,3578,1,3578
SO46406,BK-R93R-48,12779,20111201,20111208,20111213,3578,1,3578
SO46407,BK-R50B-52,27026,20111201,20111208,20111213,699,1,699
SO46408,BK-M82B-48,12011,20111201,20111208,20111213,3375,1,3375
SO46409,BK-R93R-52,15073,20111202,20111209,20111214,3578,1,3578
SO46410,BK-M82B-38,11548,20111202,20111209,20111214,3375,1,3375
SO46411,BK-R93R-56,24661,20111202,20111209,20111214,3578,1,3578
SO46412,BK-R93R-44,24493,20111202,20111209,20111214,3578,1,3578
SO46413,BK-M82S-44,20075,20111202,20111209,20111214,3400,1,3400
SO46414,BK-R50B-44,15006,20111202,20111209,20111214,699,1,699
SO46415,BK-R93R-62,20819,20111202,20111209,20111214,3578,1,3578
SO46416,BK-R93R-52,12181,20111203,20111210,20111215,3578,1,3578
SO46417,BK-R93R-56,12441,20111203,20111210,20111215,3578,1,3578
SO46418,BK-R93R-48,20988,20111203,20111210,20111215,3578,1,3578
SO46419,BK-M82S-38,12021,20111203,20111210,20111215,3400,1,3400
SO46420,BK-R93R-52,13511,20111203,20111210,20111215,3578,1,3578
SO46421,BK-R50B-62,25949,20111203,20111210,20111215,699,1,699
SO46422,BK-R93R-44,12884,20111204,20111211,20111216,3578,1,3578
SO46423,BK-R93R-52,12362,20111204,20111211,20111216,3578,1,3578
SO46424,BK-R93R-48,12435,20111204,20111211,20111216,3578,1,3578
SO46425,BK-R93R-52,24496,20111204,20111211,20111216,3578,1,3578
SO46426,BK-M82S-38,26107,20111204,20111211,20111216,3400,1,3400
SO46427,BK-M82B-44,20182,20111204,20111211,20111216,3375,1,3375
SO46428,BK-R93R-44,20629,20111204,20111211,20111216,3578,1,3578
SO46429,BK-M82S-42,11428,20111205,20111212,20111217,3400,1,3400
SO46430,BK-R93R-56,13564,20111205,20111212,20111217,3578,1,3578
SO46431,BK-R93R-62,12901,20111205,20111212,20111217,3578,1,3578
SO46432,BK-R50B-52,15016,20111205,20111212,20111217,699,1,699
SO46433,BK-R93R-48,20991,20111205,20111212,20111217,3578,1,3578
SO46434,BK-R93R-52,20996,20111205,20111212,20111217,3578,1,3578
SO46435,BK-M82B-38,12251,20111205,20111212,20111217,3375,1,3375
SO46436,BK-M82S-48,12337,20111205,20111212,20111217,3400,1,3400
SO46437,BK-R93R-52,15054,20111206,20111213,20111218,3578,1,3578
SO46438,BK-R93R-52,12174,20111206,20111213,20111218,3578,1,3578
SO46439,BK-R93R-52,20817,20111206,20111213,20111218,3578,1,3578
SO46440,BK-R93R-48,20621,20111206,20111213,20111218,3578,1,3578
SO46441,BK-R93R-48,15661,20111206,20111213,20111218,3578,1,3578
SO46442,BK-R93R-56,14997,20111206,20111213,20111218,3578,1,3578
SO46443,BK-R93R-56,15662,20111206,20111213,20111218,3578,1,3578
SO46444,BK-M82B-48,12246,20111206,20111213,20111218,3375,1,3375
SO46445,BK-R93R-48,12772,20111207,20111214,20111219,3578,1,3578
SO46446,BK-R93R-48,12777,20111207,20111214,20111219,3578,1,3578
SO46447,BK-R93R-48,20984,20111207,20111214,20111219,3578,1,3578
SO46448,BK-M82S-38,12250,20111207,20111214,20111219,3400,1,3400
SO46449,BK-M82S-42,12007,20111207,20111214,20111219,3400,1,3400
SO46450,BK-R93R-56,12446,20111208,20111215,20111220,3578,1,3578
SO46451,BK-R93R-62,12709,20111208,20111215,20111220,3578,1,3578
SO46452,BK-M82B-42,26112,20111208,20111215,20111220,3375,1,3375
SO46453,BK-R93R-52,20626,20111208,20111215,20111220,3578,1,3578
SO46454,BK-R93R-62,20812,20111208,20111215,20111220,3578,1,3578
SO46455,BK-R93R-56,15669,20111208,20111215,20111220,3578,1,3578
SO46456,BK-M82S-44,12014,20111208,20111215,20111220,3400,1,3400
SO46457,BK-R50R-62,25947,20111208,20111215,20111220,699,1,699
SO46458,BK-R93R-62,12771,20111209,20111216,20111221,3578,1,3578
SO46459,BK-R93R-52,12190,20111209,20111216,20111221,3578,1,3578
SO46460,BK-R93R-48,12438,20111209,20111216,20111221,3578,1,3578
SO46461,BK-R93R-44,20821,20111209,20111216,20111221,3578,1,3578
SO46462,BK-M82S-42,12013,20111209,20111216,20111221,3400,1,3400
SO46463,BK-M82B-38,11423,20111210,20111217,20111222,3375,1,3375
SO46464,BK-R93R-62,12885,20111210,20111217,20111222,3578,1,3578
SO46465,BK-R93R-44,12898,20111210,20111217,20111222,3578,1,3578
SO46466,BK-R93R-44,12915,20111210,20111217,20111222,3578,1,3578
SO46467,BK-R93R-56,12180,20111210,20111217,20111222,3578,1,3578
SO46468,BK-R93R-44,24431,20111210,20111217,20111222,3578,1,3578
SO46469,BK-R50B-58,19033,20111210,20111217,20111222,699,1,699
SO46470,BK-R50R-60,14915,20111210,20111217,20111222,699,1,699
SO46471,BK-R93R-62,14979,20111210,20111217,20111222,3578,1,3578
SO46472,BK-M82S-38,12248,20111210,20111217,20111222,3400,1,3400
SO46473,BK-R93R-44,14969,20111210,20111217,20111222,3578,1,3578
SO46474,BK-R50B-52,25944,20111210,20111217,20111222,699,1,699
SO46475,BK-R50R-60,20575,20111211,20111218,20111223,699,1,699
SO46476,BK-M82B-44,26110,20111211,20111218,20111223,3375,1,3375
SO46477,BK-M82S-44,12009,20111211,20111218,20111223,3400,1,3400
SO46478,BK-R50R-44,25939,20111211,20111218,20111223,699,1,699
SO46479,BK-R93R-62,12768,20111212,20111219,20111224,3578,1,3578
SO46480,BK-M82S-48,26114,20111212,20111219,20111224,3400,1,3400
SO46481,BK-R93R-52,20623,20111212,20111219,20111224,3578,1,3578
SO46482,BK-M82S-4
